Infinite-ISP Performance & Accuracy Analysis Report
====================================================

Dataset: Mediatek RAW -> Fujifilm Ground Truth
Number of images: 2417
Total Processing Time: 12440.4881 seconds
Average Time Per Image: 5.1471 seconds
Overall FPS: 0.19 Frames/Second
Average PSNR: 20.8483 dB
Average SSIM: 0.765946

Individual Results:
Filename             | Time(s) | FPS | PSNR(dB) | SSIM
4307.png             | 5.5845 | 0.18 | 22.77 | 0.6134
431.png              | 5.4689 | 0.18 | 22.95 | 0.7221
4333.png             | 5.7399 | 0.17 | 23.70 | 0.9758
4346.png             | 5.5633 | 0.18 | 20.92 | 0.9699
4348.png             | 5.6029 | 0.18 | 21.51 | 0.8216
4349.png             | 5.6873 | 0.18 | 20.41 | 0.7807
4356.png             | 5.5146 | 0.18 | 20.44 | 0.7923
4359.png             | 5.4579 | 0.18 | 17.09 | 0.5262
4368.png             | 5.4009 | 0.19 | 20.63 | 0.6598
4371.png             | 5.7057 | 0.18 | 20.76 | 0.6986
4373.png             | 5.5122 | 0.18 | 17.73 | 0.6005
4382.png             | 5.4763 | 0.18 | 18.95 | 0.7367
4392.png             | 5.4687 | 0.18 | 23.00 | 0.8462
4393.png             | 5.4812 | 0.18 | 22.03 | 0.8070
4395.png             | 5.4455 | 0.18 | 23.66 | 0.8480
44.png               | 5.5438 | 0.18 | 21.38 | 0.7388
4401.png             | 5.5068 | 0.18 | 25.41 | 0.8629
4404.png             | 5.4836 | 0.18 | 24.87 | 0.9356
4416.png             | 5.5972 | 0.18 | 24.14 | 0.7773
4419.png             | 5.5581 | 0.18 | 20.99 | 0.7803
4433.png             | 5.5968 | 0.18 | 24.37 | 0.7780
4450.png             | 5.6026 | 0.18 | 22.24 | 0.9207
4454.png             | 5.5666 | 0.18 | 20.70 | 0.6858
4457.png             | 5.4624 | 0.18 | 20.35 | 0.6627
4466.png             | 5.4939 | 0.18 | 24.87 | 0.8558
4468.png             | 5.4386 | 0.18 | 25.05 | 0.8695
4482.png             | 5.5309 | 0.18 | 28.84 | 0.6849
4487.png             | 5.6018 | 0.18 | 23.57 | 0.7525
4490.png             | 5.5024 | 0.18 | 16.61 | 0.8323
4491.png             | 5.5161 | 0.18 | 20.24 | 0.8272
4508.png             | 5.6231 | 0.18 | 23.03 | 0.9002
4527.png             | 5.6549 | 0.18 | 19.94 | 0.6668
4532.png             | 5.6068 | 0.18 | 11.66 | 0.7543
4536.png             | 5.5205 | 0.18 | 19.74 | 0.9206
4537.png             | 5.5408 | 0.18 | 20.78 | 0.9800
4538.png             | 5.4028 | 0.19 | 16.28 | 0.5744
4542.png             | 5.6018 | 0.18 | 21.09 | 0.7809
4564.png             | 5.7878 | 0.17 | 15.70 | 0.6601
4572.png             | 5.4799 | 0.18 | 17.10 | 0.8011
4599.png             | 5.4917 | 0.18 | 21.20 | 0.6726
4629.png             | 5.4223 | 0.18 | 21.87 | 0.7519
4632.png             | 5.6291 | 0.18 | 23.49 | 0.6348
4637.png             | 5.6165 | 0.18 | 20.01 | 0.7014
4639.png             | 5.4637 | 0.18 | 27.66 | 0.7449
4674.png             | 5.5506 | 0.18 | 20.36 | 0.6903
4709.png             | 5.7574 | 0.17 | 23.35 | 0.8623
4723.png             | 5.5813 | 0.18 | 12.64 | 0.5941
4727.png             | 5.4365 | 0.18 | 26.29 | 0.8028
4741.png             | 5.5857 | 0.18 | 19.64 | 0.6525
4743.png             | 5.4911 | 0.18 | 19.49 | 0.6990
4759.png             | 5.3892 | 0.19 | 20.96 | 0.7439
4770.png             | 5.4509 | 0.18 | 23.76 | 0.8887
4776.png             | 5.7188 | 0.17 | 22.62 | 0.8267
4780.png             | 4.8935 | 0.20 | 21.30 | 0.6638
4809.png             | 4.6938 | 0.21 | 13.84 | 0.4022
4822.png             | 4.7147 | 0.21 | 16.76 | 0.6775
4846.png             | 4.6488 | 0.22 | 21.52 | 0.6874
4847.png             | 4.6018 | 0.22 | 21.18 | 0.6443
4850.png             | 4.5771 | 0.22 | 24.20 | 0.5962
4877.png             | 4.5554 | 0.22 | 29.17 | 0.7533
4878.png             | 4.6278 | 0.22 | 24.12 | 0.7342
4880.png             | 4.5678 | 0.22 | 24.52 | 0.7823
4882.png             | 4.4975 | 0.22 | 20.46 | 0.7636
4892.png             | 4.4521 | 0.22 | 23.90 | 0.8080
4893.png             | 4.4234 | 0.23 | 20.56 | 0.8028
4897.png             | 4.4802 | 0.22 | 18.65 | 0.7455
490.png              | 4.4472 | 0.22 | 19.37 | 0.6677
4902.png             | 4.4346 | 0.23 | 23.72 | 0.7120
4908.png             | 4.4033 | 0.23 | 24.11 | 0.7342
4925.png             | 4.4419 | 0.23 | 25.55 | 0.6900
4926.png             | 4.3835 | 0.23 | 24.26 | 0.7684
4946.png             | 4.4313 | 0.23 | 12.54 | 0.8393
4957.png             | 4.4144 | 0.23 | 12.73 | 0.6269
4959.png             | 4.3927 | 0.23 | 15.27 | 0.5769
4968.png             | 4.4934 | 0.22 | 21.73 | 0.8515
4973.png             | 4.4235 | 0.23 | 19.80 | 0.7271
4981.png             | 4.3891 | 0.23 | 19.73 | 0.6982
4991.png             | 4.4622 | 0.22 | 19.24 | 0.6890
5005.png             | 4.4021 | 0.23 | 18.85 | 0.8597
5006.png             | 4.4344 | 0.23 | 19.55 | 0.8827
5026.png             | 4.4078 | 0.23 | 15.68 | 0.8764
5036.png             | 4.4121 | 0.23 | 13.18 | 0.7219
5045.png             | 4.3255 | 0.23 | 15.06 | 0.8370
5048.png             | 4.3960 | 0.23 | 17.42 | 0.8156
5071.png             | 4.4135 | 0.23 | 21.95 | 0.7960
5075.png             | 4.3811 | 0.23 | 15.04 | 0.8567
5079.png             | 4.3147 | 0.23 | 14.48 | 0.8138
5082.png             | 4.3041 | 0.23 | 16.26 | 0.8843
51.png               | 4.3948 | 0.23 | 22.23 | 0.7402
5102.png             | 4.3562 | 0.23 | 15.93 | 0.7105
5114.png             | 4.3062 | 0.23 | 14.27 | 0.4650
5119.png             | 4.3745 | 0.23 | 22.45 | 0.7994
5140.png             | 4.3686 | 0.23 | 24.05 | 0.8745
5142.png             | 4.2536 | 0.24 | 24.73 | 0.9462
5144.png             | 4.3710 | 0.23 | 26.92 | 0.5338
5160.png             | 4.2827 | 0.23 | 14.91 | 0.6408
5165.png             | 4.3693 | 0.23 | 13.51 | 0.8948
5178.png             | 4.2739 | 0.23 | 20.35 | 0.8567
5191.png             | 4.2701 | 0.23 | 20.78 | 0.7208
5207.png             | 4.3247 | 0.23 | 24.07 | 0.5858
5211.png             | 4.3504 | 0.23 | 16.96 | 0.8557
5216.png             | 4.3087 | 0.23 | 18.82 | 0.8008
5229.png             | 4.3235 | 0.23 | 19.90 | 0.6042
524.png              | 4.3167 | 0.23 | 19.91 | 0.5664
5258.png             | 4.3012 | 0.23 | 21.11 | 0.5920
527.png              | 4.2701 | 0.23 | 24.01 | 0.7019
528.png              | 4.2956 | 0.23 | 21.81 | 0.6292
5291.png             | 4.3498 | 0.23 | 20.80 | 0.9087
5313.png             | 4.2469 | 0.24 | 26.68 | 0.6280
5327.png             | 4.3205 | 0.23 | 21.17 | 0.7266
5338.png             | 4.2476 | 0.24 | 26.71 | 0.5634
5346.png             | 4.2961 | 0.23 | 22.12 | 0.7021
5348.png             | 4.3299 | 0.23 | 14.47 | 0.6000
5364.png             | 4.2810 | 0.23 | 25.32 | 0.8411
5370.png             | 4.3159 | 0.23 | 19.46 | 0.7715
5383.png             | 4.2642 | 0.23 | 16.59 | 0.8178
5400.png             | 4.2924 | 0.23 | 22.00 | 0.7076
5402.png             | 4.3059 | 0.23 | 21.45 | 0.7231
5403.png             | 4.3215 | 0.23 | 21.66 | 0.6346
5410.png             | 4.2730 | 0.23 | 19.69 | 0.6905
5416.png             | 4.3261 | 0.23 | 19.30 | 0.6993
5421.png             | 4.3266 | 0.23 | 21.75 | 0.6471
5433.png             | 4.3147 | 0.23 | 18.58 | 0.5784
544.png              | 4.2627 | 0.23 | 27.27 | 0.7950
5441.png             | 4.3163 | 0.23 | 18.02 | 0.7399
5449.png             | 4.3153 | 0.23 | 19.89 | 0.6647
5462.png             | 4.2256 | 0.24 | 23.43 | 0.8623
5503.png             | 4.2773 | 0.23 | 22.79 | 0.6266
5506.png             | 4.3071 | 0.23 | 26.98 | 0.8711
551.png              | 4.2700 | 0.23 | 27.24 | 0.7507
5519.png             | 4.2908 | 0.23 | 21.31 | 0.7945
5542.png             | 4.2449 | 0.24 | 24.92 | 0.6247
5546.png             | 4.2330 | 0.24 | 21.14 | 0.5434
5548.png             | 4.2831 | 0.23 | 19.18 | 0.9447
5551.png             | 4.2167 | 0.24 | 11.12 | 0.4484
5589.png             | 4.2596 | 0.23 | 23.80 | 0.7056
5595.png             | 4.2675 | 0.23 | 14.95 | 0.9309
56.png               | 4.2826 | 0.23 | 16.49 | 0.5849
5604.png             | 4.2442 | 0.24 | 18.87 | 0.8118
5622.png             | 4.2557 | 0.23 | 19.14 | 0.6817
5626.png             | 4.3534 | 0.23 | 20.62 | 0.8425
5631.png             | 4.2818 | 0.23 | 21.98 | 0.7433
564.png              | 4.2223 | 0.24 | 25.65 | 0.9723
5645.png             | 4.2448 | 0.24 | 21.59 | 0.6245
565.png              | 4.2227 | 0.24 | 24.23 | 0.8342
5669.png             | 4.2985 | 0.23 | 16.84 | 0.9577
5677.png             | 4.2455 | 0.24 | 17.24 | 0.9568
5681.png             | 4.2701 | 0.23 | 17.60 | 0.9296
5695.png             | 4.3330 | 0.23 | 22.70 | 0.7502
57.png               | 4.3172 | 0.23 | 18.30 | 0.5804
5711.png             | 4.2809 | 0.23 | 18.58 | 0.7108
5725.png             | 4.2992 | 0.23 | 15.75 | 0.8802
574.png              | 4.3500 | 0.23 | 25.10 | 0.8462
5742.png             | 4.3340 | 0.23 | 22.37 | 0.9735
5751.png             | 4.3469 | 0.23 | 18.87 | 0.9664
5772.png             | 4.3936 | 0.23 | 17.73 | 0.7046
5783.png             | 4.3739 | 0.23 | 21.33 | 0.7298
5788.png             | 4.3643 | 0.23 | 23.24 | 0.6886
5790.png             | 4.3452 | 0.23 | 17.11 | 0.6870
5792.png             | 4.4342 | 0.23 | 14.21 | 0.8325
583.png              | 4.3905 | 0.23 | 22.27 | 0.7874
5833.png             | 4.3484 | 0.23 | 22.26 | 0.8060
5836.png             | 4.3797 | 0.23 | 16.71 | 0.7175
5846.png             | 4.4338 | 0.23 | 13.19 | 0.2760
5857.png             | 4.3776 | 0.23 | 12.33 | 0.3771
5872.png             | 4.4509 | 0.22 | 19.56 | 0.7541
5880.png             | 4.4369 | 0.23 | 21.46 | 0.9567
589.png              | 4.4194 | 0.23 | 21.99 | 0.7835
5901.png             | 4.4396 | 0.23 | 18.93 | 0.6882
5915.png             | 4.4600 | 0.22 | 22.52 | 0.6375
5917.png             | 4.4279 | 0.23 | 24.93 | 0.8012
592.png              | 4.3989 | 0.23 | 24.69 | 0.7965
5920.png             | 4.4187 | 0.23 | 21.76 | 0.6578
5925.png             | 4.4508 | 0.22 | 18.38 | 0.5968
5927.png             | 4.4327 | 0.23 | 19.71 | 0.7542
5946.png             | 4.4223 | 0.23 | 16.52 | 0.6287
5947.png             | 4.3968 | 0.23 | 16.88 | 0.7079
5949.png             | 4.3738 | 0.23 | 17.08 | 0.7605
5961.png             | 4.3054 | 0.23 | 25.69 | 0.5701
5973.png             | 4.3540 | 0.23 | 20.01 | 0.6282
5984.png             | 4.3349 | 0.23 | 12.86 | 0.6362
599.png              | 4.2627 | 0.23 | 24.01 | 0.8943
5991.png             | 4.3020 | 0.23 | 17.86 | 0.5792
5999.png             | 4.3111 | 0.23 | 30.19 | 0.8328
6005.png             | 4.3598 | 0.23 | 22.52 | 0.7827
6013.png             | 4.4057 | 0.23 | 25.00 | 0.8386
6021.png             | 4.3395 | 0.23 | 27.57 | 0.8840
6024.png             | 4.3149 | 0.23 | 18.21 | 0.6246
6041.png             | 4.3156 | 0.23 | 18.92 | 0.6931
6048.png             | 4.3738 | 0.23 | 19.49 | 0.6211
6071.png             | 4.4067 | 0.23 | 23.61 | 0.8271
6115.png             | 4.4175 | 0.23 | 22.24 | 0.8066
6119.png             | 4.2875 | 0.23 | 26.01 | 0.5183
6126.png             | 4.3836 | 0.23 | 23.44 | 0.8229
6127.png             | 4.3835 | 0.23 | 21.98 | 0.8289
6133.png             | 4.3547 | 0.23 | 24.05 | 0.8543
6141.png             | 4.3804 | 0.23 | 21.60 | 0.7673
6165.png             | 4.3389 | 0.23 | 24.26 | 0.8864
6173.png             | 4.3479 | 0.23 | 17.69 | 0.6780
6177.png             | 4.3043 | 0.23 | 22.17 | 0.7119
618.png              | 4.3807 | 0.23 | 17.21 | 0.7481
6187.png             | 4.3578 | 0.23 | 21.18 | 0.7127
6196.png             | 4.3395 | 0.23 | 25.81 | 0.7771
6203.png             | 4.3548 | 0.23 | 22.88 | 0.6761
6226.png             | 4.3841 | 0.23 | 18.87 | 0.9341
6245.png             | 4.3354 | 0.23 | 23.66 | 0.8274
6248.png             | 4.3024 | 0.23 | 20.90 | 0.9775
6249.png             | 4.3329 | 0.23 | 24.54 | 0.9702
6251.png             | 4.3342 | 0.23 | 22.24 | 0.9666
6262.png             | 4.2962 | 0.23 | 27.12 | 0.9825
6265.png             | 4.3332 | 0.23 | 22.25 | 0.5585
6280.png             | 4.3829 | 0.23 | 20.71 | 0.6945
6284.png             | 4.3060 | 0.23 | 13.83 | 0.5755
6287.png             | 4.3402 | 0.23 | 15.83 | 0.6913
629.png              | 4.4066 | 0.23 | 19.75 | 0.8962
6291.png             | 4.4057 | 0.23 | 19.19 | 0.9388
6297.png             | 4.3542 | 0.23 | 19.39 | 0.9248
6305.png             | 4.4039 | 0.23 | 20.36 | 0.6764
6311.png             | 4.3569 | 0.23 | 13.18 | 0.6129
6319.png             | 4.3258 | 0.23 | 21.96 | 0.5781
6323.png             | 4.3321 | 0.23 | 19.46 | 0.8307
6324.png             | 4.3677 | 0.23 | 20.17 | 0.8317
6327.png             | 4.3645 | 0.23 | 18.95 | 0.6998
6328.png             | 4.3681 | 0.23 | 19.88 | 0.7108
6330.png             | 4.3816 | 0.23 | 20.99 | 0.5930
6340.png             | 4.3154 | 0.23 | 18.71 | 0.7832
6349.png             | 4.3598 | 0.23 | 22.91 | 0.9155
6355.png             | 4.3648 | 0.23 | 14.17 | 0.5918
6371.png             | 4.3162 | 0.23 | 19.16 | 0.9522
6373.png             | 4.3349 | 0.23 | 13.94 | 0.8922
6393.png             | 4.3460 | 0.23 | 26.74 | 0.6673
6394.png             | 4.3587 | 0.23 | 23.64 | 0.6084
6402.png             | 4.3662 | 0.23 | 23.82 | 0.7920
6407.png             | 4.2971 | 0.23 | 21.56 | 0.5769
6419.png             | 4.3757 | 0.23 | 20.42 | 0.7339
6430.png             | 4.3664 | 0.23 | 18.52 | 0.6046
6434.png             | 4.3796 | 0.23 | 16.23 | 0.4549
6438.png             | 4.3274 | 0.23 | 18.12 | 0.6365
6439.png             | 4.3937 | 0.23 | 16.58 | 0.6462
6441.png             | 4.3411 | 0.23 | 25.48 | 0.8436
6442.png             | 4.4020 | 0.23 | 22.20 | 0.8480
6446.png             | 4.4184 | 0.23 | 20.50 | 0.8679
6454.png             | 4.3561 | 0.23 | 19.73 | 0.8461
6460.png             | 4.3991 | 0.23 | 19.84 | 0.6261
6465.png             | 4.3619 | 0.23 | 13.74 | 0.5773
6493.png             | 4.3601 | 0.23 | 20.59 | 0.6381
650.png              | 4.2901 | 0.23 | 18.91 | 0.6879
6507.png             | 4.2794 | 0.23 | 14.44 | 0.6079
651.png              | 4.3401 | 0.23 | 17.11 | 0.6705
6510.png             | 4.3177 | 0.23 | 21.88 | 0.7401
6516.png             | 4.3519 | 0.23 | 12.70 | 0.4737
6527.png             | 4.3742 | 0.23 | 24.73 | 0.7885
6539.png             | 4.3578 | 0.23 | 28.29 | 0.8944
6540.png             | 4.3526 | 0.23 | 29.72 | 0.8968
6549.png             | 4.3429 | 0.23 | 27.30 | 0.7388
6552.png             | 4.3765 | 0.23 | 27.15 | 0.7997
6569.png             | 4.3754 | 0.23 | 19.34 | 0.6135
6603.png             | 4.3218 | 0.23 | 28.61 | 0.6555
6613.png             | 4.3812 | 0.23 | 16.48 | 0.6556
6635.png             | 4.3828 | 0.23 | 17.50 | 0.8208
6636.png             | 4.3112 | 0.23 | 16.35 | 0.4614
6641.png             | 4.3601 | 0.23 | 17.80 | 0.7152
666.png              | 4.3096 | 0.23 | 25.95 | 0.8938
6680.png             | 4.3579 | 0.23 | 12.43 | 0.5319
6691.png             | 4.3024 | 0.23 | 23.26 | 0.8252
6706.png             | 4.3171 | 0.23 | 23.80 | 0.7160
6708.png             | 4.3318 | 0.23 | 20.37 | 0.7803
6720.png             | 4.2849 | 0.23 | 22.12 | 0.8339
6721.png             | 4.3276 | 0.23 | 20.27 | 0.8606
6730.png             | 4.3550 | 0.23 | 22.15 | 0.8037
6743.png             | 4.3330 | 0.23 | 18.60 | 0.6731
6747.png             | 4.2473 | 0.24 | 18.95 | 0.9115
6767.png             | 4.3173 | 0.23 | 21.34 | 0.5605
6773.png             | 4.2807 | 0.23 | 20.17 | 0.7281
6796.png             | 4.3118 | 0.23 | 21.70 | 0.8622
680.png              | 4.2841 | 0.23 | 24.11 | 0.7885
682.png              | 4.3128 | 0.23 | 23.80 | 0.7257
6820.png             | 4.3308 | 0.23 | 14.56 | 0.8961
6828.png             | 4.3322 | 0.23 | 18.72 | 0.7767
6832.png             | 4.3423 | 0.23 | 20.40 | 0.7954
6846.png             | 4.3324 | 0.23 | 21.81 | 0.8823
6850.png             | 4.2819 | 0.23 | 23.15 | 0.8565
6867.png             | 4.3339 | 0.23 | 19.06 | 0.6103
6873.png             | 4.2881 | 0.23 | 24.81 | 0.8711
6875.png             | 4.2424 | 0.24 | 23.69 | 0.9354
6880.png             | 4.2158 | 0.24 | 17.48 | 0.7895
6881.png             | 4.2695 | 0.23 | 27.25 | 0.8325
689.png              | 4.2758 | 0.23 | 23.05 | 0.8141
6908.png             | 4.2521 | 0.24 | 21.63 | 0.6963
6931.png             | 4.2038 | 0.24 | 21.77 | 0.7719
6955.png             | 4.1914 | 0.24 | 23.01 | 0.7486
6968.png             | 4.2073 | 0.24 | 16.53 | 0.6765
6978.png             | 4.2432 | 0.24 | 20.89 | 0.6401
7.png                | 4.2173 | 0.24 | 13.86 | 0.3996
70.png               | 4.2027 | 0.24 | 20.52 | 0.6793
7000.png             | 4.1528 | 0.24 | 20.45 | 0.6521
7017.png             | 4.1646 | 0.24 | 20.27 | 0.8430
7019.png             | 4.1657 | 0.24 | 22.55 | 0.8633
7039.png             | 4.1813 | 0.24 | 18.53 | 0.8011
7044.png             | 4.1760 | 0.24 | 19.81 | 0.6484
7045.png             | 4.1372 | 0.24 | 18.82 | 0.6596
7046.png             | 4.1014 | 0.24 | 17.58 | 0.6490
7051.png             | 4.1087 | 0.24 | 20.22 | 0.5902
7053.png             | 4.1652 | 0.24 | 25.18 | 0.6321
706.png              | 4.1773 | 0.24 | 15.57 | 0.6458
7083.png             | 4.1482 | 0.24 | 27.28 | 0.7684
709.png              | 4.0801 | 0.25 | 25.57 | 0.5925
7120.png             | 4.1613 | 0.24 | 21.27 | 0.7763
7127.png             | 4.1513 | 0.24 | 22.09 | 0.7985
7132.png             | 4.1008 | 0.24 | 20.36 | 0.7899
7133.png             | 4.1051 | 0.24 | 20.16 | 0.8137
7138.png             | 4.0964 | 0.24 | 21.39 | 0.9146
7155.png             | 4.1183 | 0.24 | 17.85 | 0.5723
7162.png             | 4.0914 | 0.24 | 22.46 | 0.9666
7163.png             | 4.1305 | 0.24 | 24.53 | 0.9152
7166.png             | 4.0972 | 0.24 | 23.78 | 0.9094
7179.png             | 4.0833 | 0.24 | 24.09 | 0.8610
7181.png             | 4.0516 | 0.25 | 30.73 | 0.7704
7185.png             | 4.0953 | 0.24 | 17.79 | 0.7510
7216.png             | 4.1311 | 0.24 | 18.43 | 0.6920
7226.png             | 4.0864 | 0.24 | 24.92 | 0.8974
7227.png             | 4.1309 | 0.24 | 22.12 | 0.7783
7234.png             | 4.0963 | 0.24 | 18.78 | 0.6346
7239.png             | 4.0701 | 0.25 | 28.15 | 0.6910
7242.png             | 4.0495 | 0.25 | 23.29 | 0.8401
7252.png             | 4.1079 | 0.24 | 15.31 | 0.7469
7262.png             | 4.0955 | 0.24 | 24.21 | 0.8568
7265.png             | 4.1011 | 0.24 | 33.21 | 0.9158
7289.png             | 4.0749 | 0.25 | 21.32 | 0.7009
729.png              | 4.0981 | 0.24 | 16.77 | 0.8310
7300.png             | 4.0914 | 0.24 | 14.99 | 0.5857
7323.png             | 4.1000 | 0.24 | 21.74 | 0.7278
7331.png             | 4.0753 | 0.25 | 24.89 | 0.8287
7344.png             | 4.1218 | 0.24 | 22.88 | 0.6077
7348.png             | 4.0844 | 0.24 | 18.20 | 0.6999
7350.png             | 4.0601 | 0.25 | 25.44 | 0.7558
7351.png             | 4.1009 | 0.24 | 13.62 | 0.6098
7358.png             | 4.0927 | 0.24 | 12.42 | 0.6220
7362.png             | 4.1044 | 0.24 | 18.11 | 0.8320
7369.png             | 4.0871 | 0.24 | 21.72 | 0.7914
7382.png             | 4.1150 | 0.24 | 15.44 | 0.7167
7384.png             | 4.1135 | 0.24 | 21.01 | 0.9048
74.png               | 4.1294 | 0.24 | 25.06 | 0.6445
7407.png             | 4.0779 | 0.25 | 21.64 | 0.7022
7421.png             | 4.1517 | 0.24 | 22.40 | 0.7336
7444.png             | 4.0793 | 0.25 | 25.43 | 0.9750
7448.png             | 4.1389 | 0.24 | 19.83 | 0.7759
7460.png             | 4.1133 | 0.24 | 16.88 | 0.9571
7465.png             | 4.0843 | 0.24 | 16.50 | 0.5920
7475.png             | 4.1338 | 0.24 | 26.24 | 0.8041
7481.png             | 4.0853 | 0.24 | 17.98 | 0.5769
7486.png             | 4.0496 | 0.25 | 29.26 | 0.9230
7490.png             | 4.0905 | 0.24 | 19.01 | 0.8185
75.png               | 4.1005 | 0.24 | 23.61 | 0.6510
7507.png             | 4.0595 | 0.25 | 18.99 | 0.8519
7508.png             | 4.1012 | 0.24 | 18.70 | 0.8837
7515.png             | 4.0982 | 0.24 | 21.45 | 0.8295
7535.png             | 4.0777 | 0.25 | 19.90 | 0.6458
7562.png             | 4.0853 | 0.24 | 25.39 | 0.9846
7569.png             | 4.0516 | 0.25 | 17.52 | 0.8216
7572.png             | 4.1134 | 0.24 | 15.43 | 0.7129
7578.png             | 4.0834 | 0.24 | 19.14 | 0.8400
7579.png             | 4.0620 | 0.25 | 18.50 | 0.9154
7586.png             | 4.0635 | 0.25 | 20.13 | 0.8369
7593.png             | 4.0708 | 0.25 | 19.57 | 0.7837
7601.png             | 4.0508 | 0.25 | 17.16 | 0.7799
7603.png             | 4.0920 | 0.24 | 19.61 | 0.8474
7627.png             | 4.0287 | 0.25 | 22.88 | 0.9526
7642.png             | 4.0683 | 0.25 | 27.19 | 0.9808
7647.png             | 4.0890 | 0.24 | 20.91 | 0.8748
7651.png             | 4.0837 | 0.24 | 25.00 | 0.8185
7657.png             | 4.0933 | 0.24 | 17.07 | 0.7419
767.png              | 4.0593 | 0.25 | 23.02 | 0.7133
7670.png             | 4.0586 | 0.25 | 20.37 | 0.7570
7675.png             | 4.0897 | 0.24 | 17.51 | 0.7973
7682.png             | 4.0882 | 0.24 | 17.33 | 0.7751
7705.png             | 4.0944 | 0.24 | 13.45 | 0.8187
7711.png             | 4.0890 | 0.24 | 20.56 | 0.3054
7716.png             | 4.1244 | 0.24 | 12.01 | 0.3893
7717.png             | 4.1034 | 0.24 | 16.28 | 0.5315
7724.png             | 4.0991 | 0.24 | 18.17 | 0.6567
7727.png             | 4.0897 | 0.24 | 17.00 | 0.6366
7732.png             | 4.0764 | 0.25 | 16.45 | 0.9599
7743.png             | 4.1051 | 0.24 | 21.15 | 0.6528
7745.png             | 4.1159 | 0.24 | 16.05 | 0.5563
775.png              | 4.1206 | 0.24 | 21.89 | 0.7691
7751.png             | 4.0873 | 0.24 | 15.45 | 0.5824
7779.png             | 4.1187 | 0.24 | 21.17 | 0.9282
7791.png             | 4.0603 | 0.25 | 24.00 | 0.7653
7796.png             | 4.1065 | 0.24 | 26.12 | 0.8641
7806.png             | 4.1200 | 0.24 | 10.86 | 0.3665
7826.png             | 4.0630 | 0.25 | 15.32 | 0.7871
7827.png             | 4.0569 | 0.25 | 24.62 | 0.8698
7834.png             | 4.0982 | 0.24 | 22.09 | 0.8568
7838.png             | 4.0876 | 0.24 | 20.27 | 0.7406
7841.png             | 4.0934 | 0.24 | 23.39 | 0.9774
7842.png             | 4.0740 | 0.25 | 20.88 | 0.9060
7843.png             | 4.0767 | 0.25 | 19.89 | 0.7337
7851.png             | 4.1168 | 0.24 | 21.02 | 0.7536
7869.png             | 4.0711 | 0.25 | 25.10 | 0.7103
7870.png             | 4.0738 | 0.25 | 21.44 | 0.5759
7883.png             | 4.0977 | 0.24 | 23.59 | 0.8947
7900.png             | 4.0865 | 0.24 | 26.16 | 0.9024
7903.png             | 4.0622 | 0.25 | 21.57 | 0.7764
7911.png             | 4.0875 | 0.24 | 15.60 | 0.7609
7916.png             | 4.1007 | 0.24 | 18.26 | 0.6706
7921.png             | 4.0587 | 0.25 | 16.60 | 0.5851
7933.png             | 4.1269 | 0.24 | 15.68 | 0.9623
7944.png             | 4.1203 | 0.24 | 16.15 | 0.8303
7946.png             | 4.1214 | 0.24 | 23.08 | 0.5679
7997.png             | 4.1281 | 0.24 | 18.42 | 0.9641
7998.png             | 4.0760 | 0.25 | 15.17 | 0.9636
8.png                | 4.1191 | 0.24 | 25.44 | 0.7590
800.png              | 4.1269 | 0.24 | 18.12 | 0.8198
8018.png             | 4.0385 | 0.25 | 27.84 | 0.8560
804.png              | 4.1124 | 0.24 | 18.46 | 0.7329
8054.png             | 4.1113 | 0.24 | 23.35 | 0.7829
8082.png             | 4.1037 | 0.24 | 19.99 | 0.9504
8086.png             | 4.1306 | 0.24 | 16.21 | 0.8061
8092.png             | 4.0536 | 0.25 | 17.11 | 0.6935
8096.png             | 4.1020 | 0.24 | 20.74 | 0.6479
8119.png             | 4.1035 | 0.24 | 20.85 | 0.9632
8138.png             | 4.0380 | 0.25 | 21.84 | 0.8288
8142.png             | 4.0928 | 0.24 | 16.74 | 0.7708
8154.png             | 4.1125 | 0.24 | 22.93 | 0.7549
8161.png             | 4.1075 | 0.24 | 18.58 | 0.6513
8165.png             | 4.1029 | 0.24 | 17.69 | 0.8658
8174.png             | 4.1235 | 0.24 | 12.96 | 0.6730
8175.png             | 4.1126 | 0.24 | 23.49 | 0.7661
8177.png             | 4.1168 | 0.24 | 14.45 | 0.5989
8205.png             | 4.1246 | 0.24 | 14.67 | 0.6896
8218.png             | 4.0475 | 0.25 | 22.10 | 0.6894
8229.png             | 4.0799 | 0.25 | 15.50 | 0.9592
8255.png             | 4.1126 | 0.24 | 19.52 | 0.7301
8272.png             | 4.1328 | 0.24 | 20.49 | 0.8530
828.png              | 4.1091 | 0.24 | 21.88 | 0.8951
8280.png             | 4.0775 | 0.25 | 21.55 | 0.5772
8287.png             | 4.1093 | 0.24 | 20.97 | 0.8033
83.png               | 4.0731 | 0.25 | 18.75 | 0.7064
8305.png             | 4.0477 | 0.25 | 22.71 | 0.8715
8311.png             | 4.0911 | 0.24 | 15.58 | 0.6613
8318.png             | 4.1114 | 0.24 | 15.37 | 0.5094
8335.png             | 4.1362 | 0.24 | 18.28 | 0.6860
8344.png             | 4.1368 | 0.24 | 24.79 | 0.8391
8347.png             | 4.1277 | 0.24 | 22.61 | 0.8155
8351.png             | 4.1373 | 0.24 | 21.33 | 0.7698
